datetime,ghi (w/m2),dni (w/m2),dhi (w/m2),wet bulb temp (c),dew point temp (c),energy (kwh),day_sin,day_cos,rolling_mean
2000-12-15,8729.0,9625.5,1696.0,224.61415,191.3,8378.232,-0.433884,-0.900969,7974.367167
2000-12-16,8701.0,9307.5,1619.5,215.59515,176.15,8260.98085,-0.974928,-0.222521,8677.112617
2000-12-17,8902.0,9086.5,1772.0,182.2326,126.1,7797.1731,-0.781831,0.62349,8145.461983
2000-12-18,9188.0,10979.0,1055.0,212.8032,175.6,9721.3075,0.0,1.0,8593.153817
2000-12-19,4310.0,1928.0,2995.5,190.1657,158.65,1875.688566,0.781831,0.62349,6464.723055
2000-12-20,5410.5,1914.5,4150.0,161.3971,122.6,1463.156339,0.974928,-0.222521,4353.384135
2000-12-21,6728.0,4275.5,3817.5,133.506425,78.5,3837.72785,0.433884,-0.900969,2392.190918
2000-12-22,5843.0,2471.0,3998.0,182.1407,149.9,2052.55065,-0.433884,-0.900969,2451.144946
2000-12-23,7738.0,7281.0,2677.0,220.8189,193.3,6450.8365,-0.974928,-0.222521,4113.705
2000-12-24,7947.0,7859.0,2379.0,214.0283,188.0,6724.2615,-0.781831,0.62349,5075.882883
2000-12-25,8573.0,8892.5,1657.0,219.67045,192.65,7595.52115,0.0,1.0,6923.539717
2000-12-26,8577.0,9380.0,1557.0,209.4969,167.3,7839.7243,0.781831,0.62349,7386.502317
2000-12-27,9079.0,11280.0,1088.0,229.7547,176.3,9639.298,0.974928,-0.222521,8358.18115
2000-12-28,6908.0,4959.0,2932.0,229.9672,117.0,3863.391137,0.433884,-0.900969,7114.137812
2000-12-29,5286.5,4000.5,3026.5,178.95385,131.6,3867.427121,-0.433884,-0.900969,5790.038753
2000-12-30,6387.0,5414.0,3024.0,186.4189,136.5,5262.64715,-0.974928,-0.222521,4331.155136
2000-12-31,9553.0,11783.0,1005.0,210.0954,164.8,10452.4345,-0.781831,0.62349,6527.502924
2001-01-01,7569.5,7491.5,1844.5,211.5831,177.8,5541.838943,0.0,1.0,7085.640198
2001-01-02,4309.5,1107.0,3625.0,156.7608,114.45,929.473139,0.781831,0.62349,5641.248861
2001-01-03,4253.0,2565.0,2711.0,200.0391,161.2,2360.567589,0.974928,-0.222521,2943.95989
2001-01-04,5568.4,7326.4,1308.7,178.27243,123.53,7188.20802,0.433884,-0.900969,3492.749582
2001-01-05,2695.6,1266.1,2191.8,189.81464,161.045,1066.370274,-0.433884,-0.900969,3538.381961
2001-01-06,2191.0,983.166667,1778.0,158.668017,149.325,848.65001,-0.974928,-0.222521,3034.409435
2001-01-07,2491.333333,2174.5,1687.5,140.726175,109.7,1763.07595,-0.781831,0.62349,1226.032078
2001-01-08,1904.166667,551.833333,1747.0,113.854451,80.425,324.748267,0.0,1.0,978.824742
2001-01-09,2695.0,808.5,2298.0,155.210158,134.575,527.889625,0.781831,0.62349,871.904614
2001-01-10,3819.0,1866.0,2948.0,132.38593,99.05,1654.1432,0.974928,-0.222521,835.593697
2001-01-11,6436.0,5310.0,2673.0,164.4077,127.3,5145.6207,0.433884,-0.900969,2442.551175
2001-01-12,7959.0,8235.0,1990.0,146.0672,101.0,7067.5922,-0.433884,-0.900969,4622.452033
2001-01-13,6738.0,5805.0,3044.0,197.0704,151.6,5562.9503,-0.974928,-0.222521,5925.387733
2001-01-14,3355.0,750.0,3093.0,172.6219,133.3,665.954823,-0.781831,0.62349,4432.165774
2001-01-15,7606.0,7705.0,2702.0,208.736,162.25,7296.5185,0.0,1.0,4508.474541
2001-01-16,8712.0,10787.0,1162.0,251.4688,204.2,10486.3165,0.781831,0.62349,6149.596608
2001-01-17,6238.0,3336.0,3498.0,235.7236,205.5,3140.180284,0.974928,-0.222521,6974.338428
2001-01-18,3989.0,587.5,3633.5,267.364,240.7,454.890867,0.433884,-0.900969,4693.795884
2001-01-19,5317.333333,3154.5,3671.5,188.476883,145.45,2927.705288,-0.433884,-0.900969,2174.258813
2001-01-20,9529.666667,11043.0,1261.5,183.432717,116.15,10429.433833,-0.974928,-0.222521,4604.009996
2001-01-21,8169.166667,8607.833333,1777.833333,242.891183,207.133333,8315.837783,-0.781831,0.62349,7224.325635
2001-01-22,4087.333333,455.666667,3799.666667,196.682567,156.966667,349.186346,0.0,1.0,6364.819321
2001-01-23,5635.0,3073.0,3825.0,178.80495,122.6,2735.487179,0.781831,0.62349,3800.170436
2001-01-24,6326.5,3699.5,3359.0,143.96317,95.55,3377.980247,0.974928,-0.222521,2154.217924
2001-01-25,3636.0,311.0,3412.0,168.1701,142.0,230.96664,0.433884,-0.900969,2114.811355
2001-01-26,5894.0,3599.0,3380.0,173.6313,128.9,3360.0894,-0.433884,-0.900969,2323.012096
2001-01-27,8712.5,10758.5,1103.5,169.5851,107.8,10511.106,-0.974928,-0.222521,4700.72068
2001-01-28,8464.0,9690.0,1547.0,184.7143,135.5,9451.9027,-0.781831,0.62349,7774.366033
2001-01-29,8235.5,9127.5,1625.0,200.385883,144.166667,8611.93005,0.0,1.0,9524.979583
2001-01-30,7887.0,7728.0,2008.0,243.735567,189.433333,7175.0785,0.781831,0.62349,8412.970417
2001-01-31,5027.0,2633.0,3279.0,249.6376,210.1,2407.740421,0.974928,-0.222521,6064.916324
2001-02-01,6063.0,2970.0,3982.0,191.2125,152.6,2675.9616,0.433884,-0.900969,4086.260174
2001-02-02,8124.5,8378.5,1489.0,170.4338,101.15,8111.5786,-0.433884,-0.900969,4398.426874
2001-02-03,6007.0,5686.0,2358.0,251.6939,215.9,5345.00375,-0.974928,-0.222521,5377.51465
2001-02-04,5284.5,5855.5,1831.0,214.8673,129.95,4689.928,-0.781831,0.62349,6048.836783
2001-02-05,4292.4,5107.4,1836.0,193.9236,156.44,4953.466,0.0,1.0,4996.132583
2001-02-06,2614.35,3062.35,1383.75,155.77349,124.81,2878.825375,0.781831,0.62349,4174.073125
2001-02-07,2154.0,1749.0,1470.25,120.720222,76.55,1526.156275,0.974928,-0.222521,3119.48255
2001-02-08,3733.25,6150.75,1112.25,123.724062,76.6,5862.44115,0.433884,-0.900969,3422.474267
2001-02-09,4033.5,3812.5,2106.25,145.494285,125.05,3388.74885,-0.433884,-0.900969,3592.448758
2001-02-10,5002.0,4340.0,2383.0,141.85315,99.3,4351.34415,-0.974928,-0.222521,4534.17805
2001-02-11,3243.0,439.5,2917.5,219.9077,167.7,893.675425,-0.781831,0.62349,2877.922808
2001-02-12,5281.0,1913.0,3766.0,134.60938,70.4,1736.43045,0.0,1.0,2327.150008
2001-02-13,3006.333333,222.0,2876.0,161.081367,110.7,168.224719,0.781831,0.62349,932.776865
2001-02-14,5489.666667,3488.0,2757.0,173.814133,110.4,3047.091365,0.974928,-0.222521,1650.582178
2001-02-15,6104.5,4874.0,2666.5,203.3648,153.25,3895.264625,0.433884,-0.900969,2370.19357
2001-02-16,6841.0,6611.0,1931.0,231.3579,177.1,6129.730256,-0.433884,-0.900969,4357.362082
2001-02-17,4989.0,2625.0,3106.0,244.197,222.4,2404.275296,-0.974928,-0.222521,4143.090059
2001-02-18,6201.0,5750.0,2245.0,165.5031,104.1,5561.8897,-0.781831,0.62349,4698.631751
2001-02-19,7617.0,9689.0,1091.0,192.2891,118.3,9427.9266,0.0,1.0,5798.030532
2001-02-20,6469.0,6037.0,2430.0,146.4561,76.2,5773.8638,0.781831,0.62349,6921.2267
2001-02-21,6880.5,6913.5,1669.0,170.80165,104.85,6551.432208,0.974928,-0.222521,7251.074203
2001-02-22,6320.5,5364.5,2148.5,222.8906,191.6,5025.501033,0.433884,-0.900969,5783.599014
2001-02-23,1965.0,109.0,1924.0,236.0218,232.2,103.164786,-0.433884,-0.900969,3893.366009
2001-02-24,2668.0,184.0,2563.0,232.2874,224.2,160.291244,-0.974928,-0.222521,1762.985687
2001-02-25,2391.0,168.0,2313.0,213.0828,199.3,161.158575,-0.781831,0.62349,141.538201
2001-02-26,6002.0,5694.0,2091.0,187.5844,145.5,5847.115,0.0,1.0,2056.188273
2001-02-27,6992.0,8617.0,1409.0,191.8532,149.3,8640.132,0.781831,0.62349,4882.801858
2001-02-28,7123.0,9081.0,1181.0,224.2406,180.9,8849.71445,0.974928,-0.222521,7778.98715
2001-03-01,8222.0,8629.0,1827.0,194.7783,138.5,8214.8429,0.433884,-0.900969,8568.229783
2001-03-02,8108.0,9763.0,1349.0,198.0563,151.5,9541.016,-0.433884,-0.900969,8868.52445
2001-03-03,2819.0,338.0,2679.0,240.8798,223.5,251.869357,-0.974928,-0.222521,6002.576086
2001-03-04,4330.666667,4056.0,2061.0,202.719833,167.7,3862.724083,-0.781831,0.62349,4551.869813
2001-03-05,2698.333333,1625.0,2023.0,197.993417,169.1,1401.848929,0.0,1.0,1838.814123
2001-03-06,2815.25,2879.25,1536.75,166.804375,134.55,2700.566748,0.781831,0.62349,2655.046587
2001-03-07,1204.25,544.25,1077.0,126.769132,113.6,466.980976,0.974928,-0.222521,1523.132218
2001-03-08,2742.5,2874.0,1719.25,138.499162,113.4,2722.52489,0.433884,-0.900969,1963.357538
2001-03-09,4088.5,3704.0,2269.0,113.27344,63.3,3383.59725,-0.433884,-0.900969,2191.034372
2001-03-10,5796.0,5670.4,2188.4,154.14478,127.4,5493.31658,-0.974928,-0.222521,3866.479573
2001-03-11,8035.0,8030.1,1320.1,160.348905,140.25,8467.344595,-0.781831,0.62349,5781.419475
2001-03-12,2053.0,52.0,2021.0,157.6515,142.8,49.542094,0.0,1.0,4670.067756
2001-03-13,5134.0,4202.0,2874.0,197.3265,170.1,3836.4525,0.781831,0.62349,4117.77973
2001-03-14,5947.0,6293.5,2179.0,198.0343,147.35,6057.3997,0.974928,-0.222521,3314.464765
2001-03-15,3746.0,1295.0,3054.0,148.85,115.6,1075.286521,0.433884,-0.900969,3656.379574
2001-03-16,4186.0,2918.0,2651.0,170.6186,142.0,2762.501993,-0.433884,-0.900969,3298.396071
2001-03-17,5417.0,5653.0,1886.0,191.3443,151.35,5408.5624,-0.974928,-0.222521,3082.116971
2001-03-18,3938.0,2485.5,2772.0,200.61255,171.75,2238.899485,-0.781831,0.62349,3469.987959
2001-03-19,3263.0,801.5,2843.0,149.921865,101.8,628.469256,0.0,1.0,2758.643714
2001-03-20,5034.0,5023.0,2000.0,133.52656,62.6,4958.70355,0.781831,0.62349,2608.690764
2001-03-21,5973.0,8302.0,1156.5,161.70784,104.6,8228.7705,0.974928,-0.222521,4605.314435
2001-03-22,4118.5,2941.5,2513.5,171.12827,138.75,2842.013569,0.433884,-0.900969,5343.16254
2001-03-23,3808.5,2435.0,2654.0,113.137525,50.25,2169.188859,-0.433884,-0.900969,4413.32431
2001-03-24,2929.5,875.5,2494.0,152.85713,131.3,726.297193,-0.974928,-0.222521,1912.499874
2001-03-25,3359.0,969.0,2832.0,185.4674,171.7,805.074348,-0.781831,0.62349,1233.520133
2001-03-26,3996.5,3105.0,2477.5,172.29545,132.65,2898.105892,0.0,1.0,1476.492478
2001-03-27,5896.0,8168.0,1067.0,192.7156,101.1,8195.545,0.781831,0.62349,3966.241747
2001-03-28,5611.0,7899.5,1139.5,218.3453,182.9,7846.53365,0.974928,-0.222521,6313.394847
2001-03-29,5160.0,6067.0,1576.0,210.5765,186.8,5830.601092,0.433884,-0.900969,7290.893247
2001-03-30,2455.5,291.0,2303.0,172.4985,153.4,213.039022,-0.433884,-0.900969,4630.057921
2001-03-31,2502.0,542.0,2297.0,149.2315,102.9,465.342531,-0.974928,-0.222521,2169.660882
2001-04-01,8045.0,7833.5,2200.5,180.2829,122.2,7469.82,-0.781831,0.62349,2716.067184
2001-04-02,8378.0,10790.0,1068.0,208.5532,149.4,10246.97,0.0,1.0,6060.710844
2001-04-03,6833.0,8633.0,1219.0,240.1766,193.1,8278.9805,0.781831,0.62349,8665.256833
2001-04-04,5388.0,7817.0,1078.0,218.02195,138.95,7612.84725,0.974928,-0.222521,8712.932583
2001-04-05,3296.75,3346.75,1629.25,184.499612,138.4,3099.666075,0.433884,-0.900969,6330.497942
2001-04-06,1851.0,938.75,1506.75,98.148052,64.2,880.523775,-0.433884,-0.900969,3864.3457
2001-04-07,2496.85,3353.4,1161.1,103.090934,66.52,3706.37502,-0.974928,-0.222521,2562.18829
2001-04-08,3732.9,5255.6,1421.4,126.807446,92.38,5106.54528,-0.781831,0.62349,3231.148025
2001-04-09,5414.5,6676.0,1532.0,146.876575,100.5,6373.894675,0.0,1.0,5062.271658
2001-04-10,5702.5,5333.5,2582.5,114.060945,63.4,5155.431,0.781831,0.62349,5545.290318
2001-04-11,5626.0,4202.5,3142.0,144.20775,98.95,4647.58275,0.974928,-0.222521,5392.302808
2001-04-12,4070.2,690.0,3635.4,189.15422,182.32,593.908478,0.433884,-0.900969,3465.640743
2001-04-13,5126.133333,7225.666667,1269.266667,221.97218,183.646667,7110.195023,-0.433884,-0.900969,4117.22875
2001-04-14,4342.0,5399.333333,1685.333333,201.793633,170.866667,5272.7115,-0.974928,-0.222521,4325.605
2001-04-15,3242.333333,1907.0,2185.333333,232.619133,202.633333,1690.84092,-0.781831,0.62349,4691.249147
2001-04-16,1845.833333,430.25,1715.666667,204.577158,185.433333,281.251404,0.0,1.0,2414.934608
2001-04-17,4025.5,3909.75,2048.0,194.233175,150.975,3689.308338,0.781831,0.62349,1887.133554
2001-04-18,2392.166667,585.0,2152.833333,154.481033,110.325,412.31044,0.974928,-0.222521,1460.956727
2001-04-19,2481.333333,755.333333,2156.666667,148.219767,113.433333,543.887326,0.433884,-0.900969,1548.502034
2001-04-20,3209.25,2178.166667,2154.5,164.0374,129.566667,1926.246925,-0.433884,-0.900969,960.814897
2001-04-21,4639.916667,6916.166667,1082.5,168.774817,98.3,6786.297542,-0.974928,-0.222521,3085.477264
2001-04-22,3617.583333,3174.083333,2147.0,191.474308,84.925,2779.682158,-0.781831,0.62349,3830.742208
2001-04-23,3495.5,2871.75,2078.0,180.993975,133.85,2566.532875,0.0,1.0,4044.170858
2001-04-24,2833.0,1597.0,2184.75,168.64675,146.575,1353.828125,0.781831,0.62349,2233.347719
2001-04-25,2818.75,1207.0,2239.5,153.61385,115.375,980.505175,0.974928,-0.222521,1633.622058
2001-04-26,3126.75,3129.25,1866.25,158.411128,125.75,2909.7214,0.433884,-0.900969,1748.018233
2001-04-27,4637.75,7739.95,1046.0,148.052418,101.735,7615.7522,-0.433884,-0.900969,3835.326258
2001-04-28,3612.0,3405.05,1933.25,162.690655,108.09,3218.814736,-0.974928,-0.222521,4581.429445
2001-04-29,3246.75,2644.75,1967.5,179.872525,121.925,2382.838265,-0.781831,0.62349,4405.801734
2001-04-30,3633.75,4056.5,1790.25,202.38825,177.375,3819.29755,0.0,1.0,3140.316851
2001-05-01,8487.5,10505.5,1117.0,232.0593,192.7,9983.7325,0.781831,0.62349,5395.289438
2001-05-02,7534.5,7798.5,1806.0,218.67425,105.6,7295.09465,0.974928,-0.222521,7032.708233
2001-05-03,6763.0,8511.0,1235.0,233.2392,183.5,8164.0697,0.433884,-0.900969,8480.965617
2001-05-04,4488.0,4249.0,1841.166667,216.941583,190.416667,4121.402917,-0.433884,-0.900969,6526.855756
2001-05-05,3798.75,5703.75,1215.333333,191.633829,139.133333,5484.933258,-0.974928,-0.222521,5923.468625
2001-05-06,2030.5,1940.5,1455.0,111.334388,78.125,1689.96275,-0.781831,0.62349,3765.432975
2001-05-07,2060.25,1315.25,1560.0,101.672272,59.15,1309.397675,0.0,1.0,2828.097894
2001-05-08,3729.4,5402.2,1320.8,143.019288,101.915,5210.0386,0.781831,0.62349,2736.466342
2001-05-09,4838.1,5204.925,1839.325,158.777769,129.035,4934.055312,0.974928,-0.222521,3817.830529
2001-05-10,4720.0,2821.875,3171.375,137.968506,107.425,2527.342338,0.433884,-0.900969,4223.812083
2001-05-11,6012.0,5253.0,3159.0,150.3328,106.2,5503.425,-0.433884,-0.900969,4321.60755
2001-05-12,3987.0,561.0,3587.0,176.19375,167.1,517.431548,-0.974928,-0.222521,2849.399628
2001-05-13,2038.0,938.0,1664.0,156.99045,142.6,834.535204,-0.781831,0.62349,2285.130584
2001-05-14,2495.25,1522.0,1797.0,147.54435,114.625,1313.3313,0.0,1.0,888.432684
2001-05-15,2272.75,1092.25,1850.75,170.915125,150.55,905.18145,0.781831,0.62349,1017.682651
2001-05-16,3344.25,4522.0,1209.5,171.0522,141.85,4412.9808,0.974928,-0.222521,2210.49785
2001-05-17,3616.15,5121.55,1334.55,173.894561,145.325,5061.74505,0.433884,-0.900969,3459.9691
2001-05-18,3431.85,5047.2,1135.2,168.419342,135.85,4885.38545,-0.433884,-0.900969,4786.703767
2001-05-19,2259.0,1311.25,1582.25,140.625282,95.55,1122.468405,-0.974928,-0.222521,3689.866302
2001-05-20,1251.75,310.25,1071.25,172.58885,157.975,251.757407,-0.781831,0.62349,2086.537087
2001-05-21,3158.25,4271.5,1260.5,169.7977,145.2,4108.270931,0.0,1.0,1827.498914
2001-05-22,3582.583333,4581.166667,1424.833333,170.029458,142.125,4442.083617,0.781831,0.62349,2934.037318
2001-05-23,3126.666667,4065.833333,1216.666667,170.890742,142.275,3950.169458,0.974928,-0.222521,4166.841335
2001-05-24,2369.25,1663.5,1619.25,148.158375,130.7,1393.5429,0.433884,-0.900969,3261.931992
2001-05-25,2615.75,2573.0,1586.25,147.54405,123.625,2241.024125,-0.433884,-0.900969,2528.245494
2001-05-26,2726.0,2943.5,1469.75,171.932325,147.625,2682.569185,-0.974928,-0.222521,2105.71207
2001-05-27,1387.75,380.0,1250.75,157.915152,139.05,335.495919,-0.781831,0.62349,1753.029743
2001-05-28,2839.0,3384.25,1302.25,167.882948,140.65,3230.726025,0.0,1.0,2082.930376
2001-05-29,2163.65,913.45,1635.25,162.79419,131.775,773.51259,0.781831,0.62349,1446.578178
2001-05-30,2332.35,1784.05,1553.75,190.38601,164.275,1676.754385,0.974928,-0.222521,1893.664333
2001-05-31,3186.25,4184.25,1384.75,183.17645,154.425,4245.17475,0.433884,-0.900969,2231.813908
2001-06-01,6120.5,3251.0,3343.0,242.48995,221.75,2805.22925,-0.433884,-0.900969,2909.052795
2001-06-02,4220.5,1274.5,3236.0,229.3547,199.15,1096.529397,-0.974928,-0.222521,2715.644466
2001-06-03,5459.0,4640.0,2394.0,247.6579,165.2,4281.89615,-0.781831,0.62349,2727.884932
2001-06-04,2460.25,476.0,2274.75,191.092675,168.4,363.733005,0.0,1.0,1914.052851
2001-06-05,2322.0,1118.25,1765.5,207.79499,187.35,922.614089,0.781831,0.62349,1856.081081
2001-06-06,2207.75,1329.65,1677.15,130.843749,92.63,1397.155456,0.974928,-0.222521,894.50085
2001-06-07,1837.75,1142.35,1398.35,105.651701,47.695,1485.407305,0.433884,-0.900969,1268.392283
2001-06-08,2062.25,1044.75,1777.25,121.869495,89.325,851.347971,-0.433884,-0.900969,1244.636911
2001-06-09,2486.0,699.5,2112.0,86.98749,58.25,579.330421,-0.974928,-0.222521,972.028566
2001-06-10,5427.5,5526.0,2135.0,125.65486,77.3,5150.519,-0.781831,0.62349,2193.732464
2001-06-11,7199.0,7077.0,2120.0,168.7125,132.1,6902.5102,0.0,1.0,4210.78654
2001-06-12,5987.2,2405.0,4174.0,163.068244,143.32,1720.653276,0.781831,0.62349,4591.227492
2001-06-13,2330.466667,1353.666667,1800.666667,131.939019,100.68,1184.409313,0.974928,-0.222521,3269.19093
2001-06-14,2451.333333,2702.083333,1381.083333,133.626287,87.5,2467.197449,0.433884,-0.900969,1790.753346
2001-06-15,2272.5,2151.083333,1442.75,164.002375,137.1,1980.671481,-0.433884,-0.900969,1877.426081
2001-06-16,2544.5,3392.416667,1175.0,181.376975,152.9,3142.162258,-0.974928,-0.222521,2530.010396
2001-06-17,2961.5,3816.25,1443.166667,153.645308,120.95,3611.411625,-0.781831,0.62349,2911.415121
2001-06-18,2955.0,4449.0,1176.533333,163.669757,132.8,4289.364,0.0,1.0,3680.979294
2001-06-19,2399.5,2782.0,1254.55,186.79809,170.55,2626.0928,0.781831,0.62349,3508.956142
2001-06-20,2802.0,4633.5,990.0,179.593115,161.7,4554.59915,0.974928,-0.222521,3823.351983
2001-06-21,3189.1,5892.0,905.85,146.736781,82.55,5661.0105,0.433884,-0.900969,4280.567483
2001-06-22,2550.2,2820.2,1396.8,172.233754,135.12,2612.411703,-0.433884,-0.900969,4276.007118
2001-06-23,1778.4,732.0,1511.4,174.54724,151.0,577.607561,-0.974928,-0.222521,2950.343255
2001-06-24,1592.133333,449.8,1475.866667,156.375633,124.58,326.682536,-0.781831,0.62349,1172.233933
2001-06-25,1506.166667,554.25,1349.083333,166.321564,157.675,483.856216,0.0,1.0,462.715438
2001-06-26,2918.6,4647.55,1111.15,152.019742,121.835,4531.636631,0.781831,0.62349,1780.725128
2001-06-27,2168.066667,1469.866667,1680.6,142.972813,107.206667,1279.168033,0.974928,-0.222521,2098.220294
2001-06-28,2569.083333,3320.833333,1190.75,144.826242,90.433333,3131.112671,0.433884,-0.900969,2980.639112
2001-06-29,1141.0,302.75,1082.5,164.55005,156.2,252.345011,-0.433884,-0.900969,1554.208572
2001-06-30,1878.75,973.25,1531.25,176.548825,162.9,821.247475,-0.974928,-0.222521,1401.568385
2001-07-01,6599.0,4413.5,2850.5,255.4929,235.2,4161.459972,-0.781831,0.62349,1745.017486
2001-07-02,5603.0,4286.0,2733.0,200.9798,157.3,4027.130419,0.0,1.0,3003.279288
2001-07-03,1492.5,210.5,1457.0,241.5024,190.25,136.151267,0.781831,0.62349,2774.913886
2001-07-04,3140.0,1111.0,2539.0,135.5469,83.9,988.210162,0.974928,-0.222521,1717.163949
2001-07-05,3028.75,2907.25,1665.5,176.04231,148.5,2655.78642,0.433884,-0.900969,1260.049283
2001-07-06,2122.75,1594.25,1483.25,128.752018,95.9,1559.85461,-0.433884,-0.900969,1734.617064
2001-07-07,1969.166667,954.0,1708.75,144.281248,121.266667,1112.715167,-0.974928,-0.222521,1776.118732
2001-07-08,3608.333333,5168.0,1404.0,130.206855,95.633333,4941.157901,-0.781831,0.62349,2537.909226
2001-07-09,3213.5,1955.0,2377.0,126.379775,84.3,1697.670563,0.0,1.0,2583.847877
2001-07-10,7758.0,11113.5,883.0,137.412875,81.35,10791.26325,0.781831,0.62349,5810.030571
2001-07-11,2990.0,687.5,2710.0,159.481675,132.65,889.786224,0.974928,-0.222521,4459.573346
2001-07-12,5052.0,2841.833333,3596.166667,148.190593,104.1,2718.089937,0.433884,-0.900969,4799.713137
2001-07-13,1927.4,1332.466667,1313.733333,115.346737,90.82,1701.363951,-0.433884,-0.900969,1769.746704
2001-07-14,3028.3,3934.2,1262.9,133.563984,105.75,4887.9014,-0.974928,-0.222521,3102.451763
2001-07-15,2339.2,2144.0,1404.8,127.717366,102.68,2894.029163,-0.781831,0.62349,3161.098171
2001-07-16,2925.6,3793.333333,1245.4,114.1493,75.266667,4381.922942,0.0,1.0,4054.617835
2001-07-17,2245.6,1434.666667,1544.3,102.494477,44.723333,1706.328252,0.781831,0.62349,2994.093453
2001-07-18,3352.65,5657.75,722.2,109.74321,60.96,6342.551155,0.974928,-0.222521,4143.600783
2001-07-19,3153.392857,2528.035714,1912.857143,107.124804,50.614286,3115.715004,0.433884,-0.900969,3721.53147
2001-07-20,3518.52381,4686.047619,1427.809524,133.482182,85.019048,5249.515905,-0.433884,-0.900969,4902.594021
2001-07-21,2404.083333,2055.166667,1492.583333,155.081717,142.241667,2277.252467,-0.974928,-0.222521,3547.494458
2001-07-22,3182.75,4647.0,1041.75,143.253772,123.4,5526.984075,-0.781831,0.62349,4351.250815
2001-07-23,3029.5,4228.75,1106.0,142.30307,120.0,5043.58385,0.0,1.0,4282.606797
2001-07-24,2969.0,2305.035714,1917.428571,128.544255,100.646429,2779.920625,0.781831,0.62349,4450.16285
2001-07-25,3290.25,5209.964286,1143.321429,132.207352,69.078571,4911.617961,0.974928,-0.222521,4245.040812
2001-07-26,1671.0,614.25,1466.75,165.78201,140.05,499.069252,0.433884,-0.900969,2730.202613
2001-07-27,2452.25,1473.4,1757.7,132.646555,68.74,1193.184757,-0.433884,-0.900969,2201.290657
2001-07-28,1854.0,875.6,1515.3,169.193495,155.835,743.599224,-0.974928,-0.222521,811.951078
2001-07-29,3500.0,5534.75,1111.5,181.06955,157.925,5269.733732,-0.781831,0.62349,2402.172571
2001-07-30,1444.5,557.0,1260.5,152.661072,137.725,510.108166,0.0,1.0,2174.480374
2001-07-31,1401.5,321.25,1337.5,128.250722,96.475,299.38814,0.781831,0.62349,2026.410013
2001-08-01,6451.0,3851.5,3336.5,243.42175,223.55,3520.8639,0.974928,-0.222521,1443.453402
2001-08-02,5564.0,2992.0,3516.0,184.7659,143.0,2693.154721,0.433884,-0.900969,2171.135587
2001-08-03,4474.0,2500.0,2926.0,195.1859,161.2,2295.89165,-0.433884,-0.900969,2836.636757
2001-08-04,4211.666667,4334.0,2232.666667,151.078543,99.066667,4153.881517,-0.974928,-0.222521,3047.642629
2001-08-05,2994.533333,2121.4,2062.133333,126.817327,75.373333,1842.444325,-0.781831,0.62349,2764.072497
2001-08-06,1943.4,1352.8,1528.6,102.608456,83.38,1216.670559,0.0,1.0,2404.332134
2001-08-07,1704.9,854.05,1403.85,149.487739,140.33,780.36197,0.781831,0.62349,1279.825618
2001-08-08,2657.5,1822.25,1961.25,156.128125,135.05,1519.91975,0.974928,-0.222521,1172.317426
2001-08-09,3656.0,2094.5,2437.5,165.28735,133.15,1780.000063,0.433884,-0.900969,1360.093928
2001-08-10,2593.0,798.0,2251.0,163.79382,140.3,795.328208,-0.433884,-0.900969,1365.082674
2001-08-11,8044.0,9806.0,1323.0,129.79531,72.3,10026.889,-0.974928,-0.222521,4200.73909
2001-08-12,7092.0,5851.0,3350.666667,147.146767,104.933333,5562.8455,-0.781831,0.62349,5461.687569
2001-08-13,2814.75,1858.75,1983.083333,170.850983,151.541667,1619.791039,0.0,1.0,5736.508513
2001-08-14,1373.035714,230.321429,1299.035714,148.787479,136.032143,195.379634,0.781831,0.62349,2459.338724
2001-08-15,2988.714286,1548.595238,2169.714286,129.068816,102.042857,1262.398863,0.974928,-0.222521,1025.856512
2001-08-16,1926.666667,663.333333,1757.0,102.395333,52.933333,451.232,0.433884,-0.900969,636.336832
2001-08-17,3263.833333,2883.666667,1905.0,132.970897,101.233333,2444.724375,-0.433884,-0.900969,1386.118413
2001-08-18,3007.333333,2176.0,1915.333333,160.837567,142.933333,1834.12185,-0.974928,-0.222521,1576.692742
2001-08-19,2365.666667,859.833333,2041.666667,156.637133,133.65,617.83625,-0.781831,0.62349,1632.227492
2001-08-20,2978.333333,1573.833333,2239.666667,161.5674,144.416667,1232.55665,0.0,1.0,1228.171583
2001-08-21,3341.666667,2805.916667,1979.333333,160.0354,138.233333,2504.6874,0.781831,0.62349,1451.693433
2001-08-22,4528.333333,6103.25,1243.0,179.6054,149.033333,5917.561167,0.974928,-0.222521,3218.268406
2001-08-23,2387.52381,1457.0,1775.142857,166.164569,144.438095,1228.074732,0.433884,-0.900969,3216.774433
2001-08-24,3815.142857,2795.75,2188.357143,114.165016,72.628571,2450.543049,-0.433884,-0.900969,3198.726316
2001-08-25,3441.833333,2548.583333,2245.166667,133.034308,105.216667,2132.998121,-0.974928,-0.222521,1937.205301
2001-08-26,4926.333333,6026.333333,1318.333333,146.428233,108.1,5746.627733,-0.781831,0.62349,3443.389634
2001-08-27,2998.666667,1857.5,2260.833333,151.961877,128.066667,1473.306908,0.0,1.0,3117.644254
2001-08-28,4329.791667,5427.708333,1588.041667,149.636314,113.516667,5176.039996,0.781831,0.62349,4131.991546
2001-08-29,1274.041667,590.458333,1199.791667,121.399759,114.283333,349.048296,0.974928,-0.222521,2332.7984
