Year,Month,Day,Hour,Measured Power,NWP Radiation,NWP Rainfall,NWP Temperature,NWP Pressure,NWP Windspeed,Measured Radiation
2019,8,4,3,0,0,0,299.04,1001.6,0.484663217656343,0
2019,8,4,4,0,0,0,298.45,1002,0.842725014462013,0
2019,8,4,5,0,0,0,297.83,1001.7,1.06179188662374,0
2019,8,4,6,1.61000001430511,18.723,0,297.98,1002.3,1.24398424592115,10
2019,8,4,7,29.8500003814697,217.73,0,300.63,1003.3,1.07740908368177,242
2019,8,4,8,63.2000007629394,443.89,0,302.66,1003.5,1.00550860721527,490
2019,8,4,9,38.75,655.6,0,304.17,1001.7,1.5410664157005,272
2019,8,4,10,88.25,796.17,0,304.17,1001.8,3.41718259917436,622
2019,8,4,11,116.449996948242,921.46,0,303.98,1001,3.28611688167052,883
2019,8,4,12,122.180000305175,988.54,0,304.24,1001.6,3.94972128636946,890
2019,8,4,13,120.669998168945,985.43,0,304.58,1001.3,3.79635514671639,853
2019,8,4,14,109.290000915527,908.44,0,304.72,1002,4.12787757207018,728
2019,8,4,15,89.6900024414062,771.82,0,304.75,1001.2,3.62723703388681,553
2019,8,4,16,64.3300018310546,581.98,0,304.51,1001.5,4.47249121631334,361
2019,8,4,17,41.4199981689453,366.46,0,303.8,1000.8,5.31782215761302,222
2019,8,4,18,14.5299997329711,142.69,0,303.09,1001.6,2.95345019766713,70
2019,8,4,19,0,0,0,302.07,1001.5,1.45079412740058,0
2019,8,4,20,0,0,0,301.41,1001.3,1.15166833593704,0
2019,8,4,21,0,0,0,301,1002.2,0.948326109995923,0
2019,8,4,22,0,0,0,300.5,1001.8,0.494101944643006,0
2019,8,4,23,0,0,0,300.31,1001.3,0.548535617536592,0
2019,8,9,0,0,0,2.0877,300.88,990.97,7.11018625919181,0
2019,8,9,1,0,0,0,300.71,991.36,4.82411021226713,0
2019,8,9,2,0,0,0,300.95,991.02,4.62646372298541,0
2019,8,9,3,0,0,0,301.23,989.66,6.21060522735104,0
2019,8,9,4,0,0,1.0043,300.68,990.01,6.83434282795354,0
2019,8,9,5,0,0,10.7007,300.84,990.2,7.13080258776142,0
2019,8,9,6,2.51999998092651,5.6315,4.806,299.89,991.72,7.85082611258204,18
2019,8,9,7,7.59999990463256,33.008,10.988,300.9,991.95,4.82693195518644,45
2019,8,9,8,42.0200004577636,115.21,0.0700000000000003,301.52,991.33,7.61110873460628,283
2019,8,9,9,97.120002746582,566.03,0,303.88,991.1,7.83006776982805,716
2019,8,9,10,126.080001831054,594.16,0,304.12,990.88,8.82686606333188,920
2019,8,9,11,35.0499992370605,52.481,0.053297,301.93,990.23,7.62100235205317,187
2019,8,9,12,89.6999969482421,179.78,0.001711,302.16,991.03,6.4547351982866,610
2019,8,9,13,90.9300003051757,817.51,0,304.51,991.2,3.94819447627647,604
2019,8,9,14,66.9899978637695,835.62,0,304.98,991.43,4.5669820374072,441
2019,8,9,15,51.560001373291,464.04,0,304.7,991.74,2.68340965506573,316
2019,8,9,16,21.0900001525878,16.119,8.2202,299.93,991.87,6.99010943513941,122
2019,8,9,17,11.6400003433227,109.65,3.0478,300.52,991.43,4.46883934069015,72
2019,8,9,18,1,106.46,0,300.75,992.67,5.5896456855511,2
2019,8,9,19,0,0,0,300.5,992.46,5.87536433763899,0
2019,8,9,20,0,0,0.0259999999999998,301.81,993.24,6.06633489761322,0
2019,8,9,21,0,0,0,302.81,993.69,6.51054916424106,0
2019,8,9,22,0,0,0,302.78,993.16,6.23978997454241,0
2019,8,9,23,0,0,0,302.59,991.97,6.21228739193544,0
2019,8,10,0,0,0,0,302.61,992.14,7.0819290461286,0
2019,8,10,1,0,0,0,302.04,992.99,5.77682905082018,0
2019,8,10,2,0,0,0,302.12,993.33,7.46972530820913,0
2019,8,10,3,0,0,0,302.17,994.29,6.08454935968145,0
2019,8,10,4,0,0,0,301.99,994.4,5.72965366174955,0
2019,8,10,5,0,0,0,301.91,994.42,6.76096043473115,0
2019,8,10,6,1.62999999523162,7.9512,0,301.76,995.15,7.77181989722485,10
2019,8,10,7,8.80999946594238,122.14,0,302.4,996.3,7.89194312257761,56
2019,8,10,8,17.7900009155273,271.5,0,303.21,996.89,9.07321831821543,111
2019,8,10,9,20.6100006103515,635.25,0,305.01,996.86,7.8654014774136,125
2019,8,10,10,50.1100006103515,611.88,0,305.27,996.73,8.57258025684216,347
2019,8,10,11,59.5099983215332,749.48,0,305.16,996,9.49580513068797,411
2019,8,10,12,119.440002441406,980.79,0,306.12,996.67,9.47264306569186,986
2019,8,10,13,68.6800003051757,931.46,0,306.47,996.62,9.36839691729594,486
2019,8,10,14,114.110000610351,888.88,0,306.47,997.82,8.8706885110458,652
2019,8,10,15,32.6399993896484,731.63,0,306.51,997.52,7.174771244437,199
2019,8,10,16,24.7800006866455,552.25,0,306.03,997.68,7.69694824199825,152
2019,8,10,17,17.7900009155273,351.14,0,305.12,996.96,8.15927408842233,114
2019,8,10,18,2.20000004768371,118.66,0,303.9,997.96,7.86833125700742,12
2019,8,10,19,0,0,0,302.86,998.52,6.31759279855864,0
2019,8,10,20,0,0,0,302.4,1000.1,5.47640859958422,0
2019,8,10,21,0,0,0,302.44,1000.7,5.382409608679,0
2019,8,10,22,0,0,0,302.28,1001.8,5.2581984310313,0
2019,8,10,23,0,0,0,301.89,1000.8,5.62398929676257,0
2019,8,11,0,0,0,0,301.66,1000.9,5.41646476325657,0
2019,8,11,1,0,0,0,301.45,1001,5.36125212785222,0
2019,8,11,2,0,0,0,301.2,1000.6,4.83254396471465,0
2019,8,11,3,0,0,0,300.97,1001.2,4.26644252042612,0
2019,8,11,4,0,0,0,301.32,1001.8,4.45623426876326,0
2019,8,11,5,0,0,0,300.7,1001.4,3.80284675564241,0
2019,8,11,6,1.62999999523162,5.8845,0.017305,300.36,1002,3.4788474860074,10
2019,8,11,7,5.5,164.64,0.05157,300.76,1002.9,5.49683705870931,34
2019,8,11,8,14.5699996948242,343.16,0.786695,301.82,1002.2,5.90172023227127,96
2019,8,11,9,18.2999992370605,398.34,0.020925,304.13,1001.6,6.84060053284797,108
2019,8,11,10,20.6300010681152,645.48,0.073985,304.76,1001.2,7.76443957861738,126
2019,8,11,11,51.4400024414062,907.45,0,305.16,1001.2,7.68830497899244,327
2019,8,11,12,55.3899993896484,657.22,0,304.96,1000.8,7.34121921345494,334
2019,8,11,13,96.4700012207031,888.86,0,305.55,1000.7,6.86759224546711,684
2019,8,11,14,112.620002746582,684.17,0,305.16,1001.2,6.51340475327612,747
2019,8,11,15,74.0699996948242,576.31,0,304.96,999.88,7.11619525659604,408
2019,8,11,16,67.9700012207031,546.12,0,305.03,1000.8,6.10322207526483,397
2019,8,11,17,23.3199996948242,348.41,0,304.45,1000.3,5.82819097919758,115
2019,8,11,18,1.78999996185302,98.605,0,303.49,1001.3,4.96570981431658,10
2019,8,11,19,0,0,0,302.12,1000.7,3.35736909810345,0
2019,8,11,20,0,0,0,301.68,1001.9,3.57523457132536,0
2019,8,11,21,0,0,0,300.94,1001.3,3.14001948331535,0
2019,8,11,22,0,0,0,300.6,1003.3,2.73986716105453,0
2019,8,11,23,0,0,0,300.41,1001.4,3.00939453260951,0
2019,8,12,0,0,0,0,300.22,1001.7,3.0587680542336,0
2019,8,12,1,0,0,0,300.18,1002,3.36266330458463,0
2019,8,12,2,0,0,0,299.88,1001.6,3.29192369481736,0
2019,8,12,3,0,0,0,299.94,1001.4,3.06444433406189,0
2019,8,12,4,0,0,0,299.93,1002.2,3.36242609518782,0
2019,8,12,5,0,0,0,299.46,1001.5,2.69032291706776,0
2019,8,12,6,1.44000005722045,11.764,0,299.25,1002.9,2.3386397606301,7
2019,8,12,7,8.56999969482421,168.91,0,301.54,1003,3.53105788353859,50
2019,8,12,8,4.80000019073486,283.39,0,302.91,1004.1,4.03541388831431,30
2019,8,12,9,14.7600002288818,41.496,5.9464,301.13,1001.8,0.498854387772625,82
2019,8,12,10,19.2099990844726,27.386,18.4426,299.42,1003,3.86248724269738,113
2019,8,12,11,16.7399997711181,27.915,14.344,300.07,1001.5,2.54810229001899,97
2019,8,12,12,19.2900009155273,158.8,1.15300000000001,300.72,1001.7,2.89206767901444,106
2019,8,12,13,41.8699989318847,305.41,0.570999999999998,301.59,1002.5,4.48147058899197,253
2019,8,12,14,26.4899997711181,365.32,0.124000000000002,302.68,1002.7,4.3160078521708,150
2019,8,12,15,26.2299995422363,409.42,0,303.6,1001.5,3.20592749294178,142
2019,8,12,16,7.05999994277954,262.35,0,303.72,1001.5,2.92788725937322,39
2019,8,12,17,25.8400001525878,119.72,0,303.57,1000.5,3.66371447408228,147
2019,8,12,18,6.30000019073486,39.849,0,302.53,1001.7,2.75356764581878,35
2019,8,12,19,0,0,0,301.66,1002.2,2.95914038648051,0
2019,8,12,20,0,0,0,301.19,1002.7,2.73310820997706,0
2019,8,12,21,0,0,0,299.65,1002.5,2.26842684836871,0
2019,8,12,22,0,0,0,299.57,1002.4,2.75076004698701,0
2019,8,12,23,0,0,0,299.64,1001.8,3.29914170620178,0
2019,8,13,0,0,0,0,299.16,1002.6,2.93609435304794,0
2019,8,13,1,0,0,0,299.03,1001.5,3.1326297723159,0
2019,8,13,2,0,0,0,299.17,1002.6,2.49930029658303,0
2019,8,13,3,0,0,0.00017,298.9,1001.3,1.5426516122897,0
2019,8,13,4,0,0,0.00471,299.11,1001.9,2.67257806174113,0
2019,8,13,5,0,0,0.0000100000000000005,299.2,1002.1,3.44330143466993,0
2019,8,13,6,0,1.2833,0.0003525,299.13,1003.6,3.31066162571774,0
2019,8,13,7,0,32.033,0.0000674999999999999,299.53,1005.3,3.31199087710096,0
2019,8,13,8,0,81.799,0.0008025,299.75,1004.2,3.46756485447641,3
2019,8,13,9,0,195.57,0,301.01,1003.8,3.23959427860959,4
2019,8,13,10,2.55999994277954,468.91,0,303.15,1003.2,3.93465715070576,19
2019,8,13,11,14.9799995422363,308.78,0,302.59,1003.1,4.73226207431499,85
2019,8,13,12,34.6300010681152,641.37,0,303.35,1002.9,4.42134585166101,201
2019,8,13,13,38.5800018310546,806.61,0,304.08,1001.4,3.53777830000694,223
2019,8,13,14,40.3800010681152,537.79,0,304.54,1002.2,2.54389199849365,242
2019,8,13,15,42.7999992370605,668.83,0,302.86,1001.4,4.18044695816129,254
2019,8,13,16,26.6700000762939,545.93,0,303.36,1002.4,4.14953171454322,157
2019,8,13,17,15.079999923706,327.09,0,303.36,1001.4,4.28688377729091,83
2019,8,13,18,2.74000000953674,115.59,0,302.73,1002.8,3.5734593015732,15
2019,8,13,19,0,0,0,301.19,1002.7,2.1359260902241,0
2019,8,13,20,0,0,0,300.77,1004.1,2.31204997082675,0
2019,8,13,21,0,0,0,303.55,1002.9,2.06399448884923,0
2019,8,13,22,0,0,0,302.74,1003.5,3.24455009515957,0
2019,8,13,23,0,0,0,302.06,1003.9,3.127016691289,0
2019,8,14,0,0,0,0,301.25,1003.4,3.78097725462611,0
2019,8,14,1,0,0,0,300.78,1002.8,3.31112811321595,0
2019,8,14,2,0,0,0,300.62,1003.1,2.59247638211209,0
2019,8,14,3,0,0,0,300.37,1002.3,2.60963898392096,0
2019,8,14,4,0,0,0,300.17,1002.6,2.26039604927986,0
2019,8,14,5,0,0,0,299.84,1003,2.77217363453302,0
2019,8,14,6,2.73000001907348,8.5367,0,299.95,1004.1,3.02540111720744,15
2019,8,14,7,5.78999996185302,186.95,0,301.17,1004.5,3.11654009249039,36
2019,8,14,8,25.6000003814697,431.36,0,302.63,1004.9,3.9002910202317,171
2019,8,14,9,16.6247060439165,359.16,1.1934,302.12,1002.9,1.02296620789741,107.235294117647
2019,8,14,10,15.5517648809096,691.06,0.0568,303.67,1003.2,4.49825725475989,95.5882352941176
2019,8,14,11,14.4788237179026,773.05,0.1205,303.81,1002.8,4.74892389600002,83.9411764705882
2019,8,14,12,126.410003662109,900.27,0.000699999999999923,304.39,1002.8,3.74945074644274,924
2019,8,14,13,123.110000610351,678.13,0.573,302.07,1003.2,1.72819078067209,853
2019,8,14,14,113.01000213623,619.05,0.7598,303.97,1001.9,3.68876737813595,728
2019,8,14,15,60.7600021362304,663.34,0,305.22,1000.5,5.65384043726032,348
2019,8,14,16,64.120002746582,544.37,0.0000025,304.46,1001,5.95522657587434,321
2019,8,14,17,37.0499992370605,340.49,0,303.64,1000.9,6.08582320890116,159
2019,8,14,18,7.40000009536743,120.42,0,302.92,1001.9,4.63083961393612,30
2019,8,14,19,0,0,0,301.76,1002.5,2.93859071665314,0
2019,8,14,20,0,0,0,301.3,1003,3.17041573881092,0
2019,8,14,21,0,0,0,301.44,1002.5,3.01464121122232,0
2019,8,14,22,0,0,0,301.01,1003.1,3.1526199819991,0
2019,8,14,23,0,0,0,300.66,1003.1,3.83011297614052,0
2019,8,15,0,0,0,0,300.23,1002.6,3.47593530578462,0
2019,8,15,1,0,0,0,299.63,1001.7,2.91869907439941,0
2019,8,15,2,0,0,0,299.37,1002.8,2.62750332757163,0
2019,8,15,3,0,0,0,299.06,1003,3.72338968683107,0
2019,8,15,4,0,0,0,298.8,1002.8,2.58781446661077,0
2019,8,15,5,0,0,6.5539,298.74,1002.7,5.07388569441607,0
2019,8,15,6,0.569999992847442,4.437,0.7321,298.72,1003.6,2.77516953175837,10
2019,8,15,7,4.07999992370605,114.84,0,300.16,1004.3,3.38272375017529,21
2019,8,15,8,12.4700002670288,418.04,0,302.82,1003.7,5.10912331908323,67
2019,8,15,9,7.23000001907348,95.352,0.000725,301.52,1003.4,2.67079927684654,40
2019,8,15,10,14.9799995422363,520.22,0.0028775,303.56,1002.8,6.17733834268449,82
2019,8,15,11,23.3199996948242,867.42,0.0024175,304.37,1001.9,5.73710739136021,128
2019,8,15,12,38.6800003051757,820.42,0.00000749999999999969,304.84,1002.3,4.06827059694903,210
2019,8,15,13,100.620002746582,714.71,0.000455000000000001,304.58,1001.7,3.76663850269707,630
2019,8,15,14,62.4500007629394,602.68,0.000535,304.35,1001.5,3.87823791173259,380
2019,8,15,15,45.8199996948242,378.59,0.27598,303.62,1001.2,3.50945556033981,277
2019,8,15,16,27.1499996185302,519.66,0.03153,303.97,1000.6,3.92797547981145,151
2019,8,15,17,17.3099994659423,245.77,0.02942,303.56,1000.1,4.20542918142727,91
2019,8,15,18,9.2200002670288,113.04,0,302.97,1001.2,4.32781423469169,49
2019,8,15,19,0,0,0,301.14,1002.5,2.77713206618357,0
2019,8,15,20,0,0,0,300.5,1003.4,3.22558637559127,0
2019,8,15,21,0,0,0,300.12,1002.9,3.93761294822129,0
2019,8,15,22,0,0,0,299.83,1003.3,4.03498685004053,0
2019,8,15,23,0,0,0,299.09,1002.8,4.51670214315711,0
2019,8,16,0,0,0,0.0003425,298.95,1003.1,4.03785694273584,0
2019,8,16,1,0,0,0,298.87,1003.3,3.93376052270598,0
2019,8,16,2,0,0,0.0004175,299.31,1002.6,4.05777285835469,0
2019,8,16,3,0,0,0,299.08,1002.2,3.34998592438834,0
2019,8,16,4,0,0,0.02783,299.27,1002.7,3.28414360830948,0
2019,8,16,5,0,0,0.07772,298.93,1003.1,2.10945447554575,0
2019,8,16,6,0.409999996423721,1.5323,6.47495,298.02,1004.6,1.41317893361032,5
2019,8,16,7,7.89999961853027,23.784,11.0805,298.29,1005.5,2.96141074827522,44
2019,8,16,8,13.2399997711181,52.775,1.862,299.04,1005.3,3.83201491776846,79
2019,8,16,9,27.4799995422363,594.93,0.0000275,303.13,1005.3,4.89226672454599,174
2019,8,16,10,43.0299987792968,758.68,0,304.24,1004.6,4.81414717784988,269
2019,8,16,11,117.889999389648,572.96,0.6089025,300.74,1003.7,6.90774476972043,1011
2019,8,16,12,42.3400001525878,286.19,11.99507,298.95,1004.2,5.16993976754082,254
2019,8,16,13,87.75,160.68,6.847,298.25,1005.3,4.53409356741786,519
2019,8,16,14,25.4700012207031,234.21,0.248000000000001,298.93,1005.4,4.97239753877342,150
2019,8,16,15,59.1700019836425,353.44,19.699,299.38,1004.8,5.34030101492416,351
2019,8,16,16,66.4300003051757,189.79,0,299.87,1004.2,4.95194860332779,350
2019,8,16,17,18.2000007629394,127.95,0,300.7,1004.7,3.08563016644899,108
2019,8,16,18,3.40000009536743,95.044,0,301.04,1005,2.67592879578288,18
2019,8,16,19,0,0,0,299.75,1006.2,3.23196455842263,0
2019,8,16,20,0,0,0,298.49,1005.8,3.74659962365877,0
2019,8,16,21,0,0,0,302.82,1005.7,3.34494734188746,0
2019,8,16,22,0,0,0,301.73,1005.7,4.1266453603381,0
2019,8,16,23,0,0,0,300.79,1006.1,4.26656542310088,0
2019,8,17,0,0,0,0,300.54,1006,3.99723874224445,0
2019,8,17,1,0,0,0,300.73,1005.9,3.40411736073376,0
2019,8,17,2,0,0,0,300.75,1006.3,3.22117458267943,0
2019,8,17,3,0,0,0,301.09,1006,3.37459485716434,0
2019,8,17,4,0,0,0,300.24,1005.8,3.12635714050714,0
2019,8,17,5,0,0,0,300.08,1005.8,3.324256940265,0
2019,8,17,6,0.25,3.5558,0,300.41,1006.3,3.16708979815856,4
2019,8,17,7,22.1399993896484,39.8,0,300.72,1006.9,3.15194393301975,133
2019,8,17,8,29.1499996185302,247.36,0,302.48,1007.5,4.09136238341216,176
2019,8,17,9,61.1399993896484,403.02,0,303.69,1006.6,4.87926188372791,389
2019,8,17,10,70.5699996948242,786.79,0,304.29,1006.7,5.4368445306078,510
2019,8,17,11,143.949996948242,807.23,0,304.42,1006.3,5.62645034280051,1026
2019,8,17,12,103.989997863769,721.27,0,304.51,1006,5.50545226570897,844
2019,8,17,13,89.5899963378906,720.06,0,304.51,1005.7,4.69571345803809,521
2019,8,17,14,54.6300010681152,859.35,0,304.97,1005,4.53886636507399,337
2019,8,17,15,101.849998474121,735.05,0,304.89,1004.5,6.55647114612731,635
2019,8,17,16,49.7000007629394,548.55,0,303.79,1004.8,6.96689874190805,283
2019,8,17,17,41.1599998474121,323.73,0,303.75,1005.2,6.22652710987433,197
2019,8,17,18,6.4099998474121,106.73,0,302.88,1005.4,5.01374289328841,32
2019,8,17,19,0,0,0,302.21,1006,3.60600313366475,0
2019,8,17,20,0,0,0,301.84,1007.1,3.81737976758928,0
2019,8,17,21,0,0,0,303.17,1007,3.80121892160922,0
2019,8,17,22,0,0,0,301.86,1007.5,4.14106665184527,0
2019,8,17,23,0,0,0,300.68,1007.1,4.29979673706793,0
2019,8,18,0,0,0,0,300.45,1006.3,3.81973593019203,0
2019,8,18,1,0,0,0,300.11,1006.1,2.56748147337035,0
2019,8,18,2,0,0,0,300.56,1005.9,3.29611185109061,0
2019,8,18,3,0,0,0,301.65,1005.6,2.37481515811757,0
2019,8,18,4,0,0,0,300.87,1005.6,2.96546948880359,0
2019,8,18,5,0,0,0,300.29,1006.4,3.58725143586284,0
2019,8,18,6,1.72000002861022,5.2323,0,300.08,1007.2,3.32911478498414,9
2019,8,18,7,10.4799995422363,69.68,0.0000525,300.8,1008,3.7439151681228,58
2019,8,18,8,12.7799997329711,96.277,0.1752675,300.38,1008.5,4.21210125144209,92
2019,8,18,9,7.25,350.78,0,303.89,1006.7,4.02322968323957,43
2019,8,18,10,5.75,254.23,0,303.84,1006.8,4.04614555472242,33
2019,8,18,11,12.9700002670288,551.73,0,303.56,1006.8,5.73871101293662,68
2019,8,18,12,32.6199989318847,272.3,0,301.09,1006.4,4.71857700754157,176
2019,8,18,13,72.9400024414062,526.89,0,302.17,1006.1,5.26737236185178,448
2019,8,18,14,83.8000030517578,877.36,0,303.38,1005.9,5.49195679972084,507
2019,8,18,15,67.5899963378906,450.43,0,304.81,1005,5.3134963112813,416
2019,8,18,16,50.0200004577636,445.28,0,304.17,1004.7,5.78447623212335,282
2019,8,18,17,21.2399997711181,211.03,0,302.8,1005.5,6.27986960453798,123
2019,8,18,18,1.97000002861022,52.844,0,300.74,1005.6,5.22790993132055,11
2019,8,18,19,0,0,0,300.5,1006.2,4.27474150597437,0
2019,8,18,20,0,0,0,300.7,1007,3.56310443940393,0
2019,8,18,21,0,0,0,302.36,1006.7,2.90943683306581,0
2019,8,18,22,0,0,0,301.78,1007,3.19761128056554,0
2019,8,18,23,0,0,0,301.06,1006.4,3.30724397619831,0
2019,8,19,0,0,0,0,300.5,1005.4,2.86623656192227,0
2019,8,19,1,0,0,0,300.47,1005.4,2.58403594884049,0
2019,8,19,2,0,0,0,300.09,1005.4,2.14975114476071,0
2019,8,19,3,0,0,0,301.42,1005.4,1.5998716941055,0
2019,8,19,4,0,0,0,300.97,1005.4,2.05418327283619,0
2019,8,19,5,0,0,0.22493,299.9,1005.6,2.47259750578213,0
2019,8,19,6,3.4099998474121,0.76848,1.95347,298.02,1006.4,2.86552086015789,19
2019,8,19,7,11.9499998092651,33.028,0.0951,298.32,1007,3.09185820017672,66
2019,8,19,8,5.96999979019165,353.33,0,300.45,1006.7,3.0288320009535,34
2019,8,19,9,6.21000003814697,262.38,0,302.81,1005.7,2.25384201975205,33
2019,8,19,10,18.2299995422363,477.48,0,302.86,1005.9,3.56828126834194,95
2019,8,19,11,100.349998474121,296.25,0,302.35,1006,4.19459640609201,672
2019,8,19,12,53.8800010681152,283.4,0,302.4,1005.4,4.27724288414862,335
2019,8,19,13,72.0100021362304,572,0,302.44,1005.6,3.81072932652006,427
2019,8,19,14,12.9200000762939,692.07,0,302.3,1005.3,3.00978745096726,70
2019,8,19,15,28.7199993133544,202.48,0,302.81,1005.1,4.91316697558713,155
2019,8,19,16,20.8500003814697,310.02,0.000005,302.07,1005,4.34502892280362,110
2019,8,19,17,13.3500003814697,273.44,0,301.73,1005.4,3.85376007686,72
2019,8,19,18,1.4300000667572,11.292,0.0049625,301.11,1005.7,3.55387378082002,8
2019,8,19,19,0,0,8.6602325,298.61,1006.4,1.58525482178734,0
2019,8,19,20,0,0,13.0558,298.57,1006.6,0.644232846880691,0
2019,8,19,21,0,0,0,301.12,1006,0.669056885940949,0
2019,8,19,22,0,0,0,300.69,1006,1.35783888959626,0
2019,8,19,23,0,0,0,300.44,1006.5,1.53932500756013,0
2019,8,20,0,0,0,0,299.91,1006.6,2.46720020557716,0
2019,8,20,1,0,0,0.00527,299.61,1006.1,1.58720227129374,0
2019,8,20,2,0,0,0,299.49,1005.8,1.16063986989936,0
2019,8,20,3,0,0,0,300.1,1005.2,0.184627822832855,0
2019,8,20,4,0,0,0,299.56,1005.2,0.268358305628874,0
2019,8,20,5,0,0,0,299.19,1005.4,0.212859916978867,0
2019,8,20,6,3.47000002861022,5.1395,0,299.12,1006.1,0.027799997356115,21
2019,8,20,7,18.0699996948242,163.61,0,300.62,1006.3,1.269058391131,105
2019,8,20,8,30.3700008392334,394.89,0,301.42,1006.6,1.14931400844156,190
2019,8,20,9,94.7699966430664,627.37,0,303.16,1005.5,2.4011116529641,603
2019,8,20,10,70.1999969482421,813.6,0,303.25,1005,3.41585564683287,437
2019,8,20,11,52.0499992370605,932.54,0,303.31,1004.8,3.8890712773103,298
2019,8,20,12,76.3499984741211,985.84,0,303.37,1004.6,4.37213851793376,473
2019,8,20,13,75.4599990844726,937.55,0,303.45,1004.6,5.14962728165835,458
2019,8,20,14,80.3600006103515,710.2,0,303.16,1005.2,4.21991121827225,477
2019,8,20,15,56.4500007629394,411.29,0,304.11,1004.1,4.78509003572556,329
2019,8,20,16,40.6300010681152,201.32,0,302.66,1003.7,4.21949453489396,223
2019,8,20,17,22.9400005340576,83.223,0.032747,301.96,1004.7,3.08788472744693,115
2019,8,20,18,5.30999994277954,10.476,1.035353,300.84,1005.3,1.29955385302034,26
2019,8,20,19,0,0,14.1959,298.24,1006.3,2.92779354171362,0
2019,8,20,20,0,0,10.091,298.06,1006.3,3.0053705145955,0
2019,8,20,21,0,0,0,302.36,1005.4,1.0611301170587,0
2019,8,20,22,0,0,0.0031175,301.54,1005.5,1.61358652374144,0
2019,8,20,23,0,0,0.000915,301.23,1005.9,1.53722332873269,0
2019,8,21,0,0,0,0.5115775,299.8,1005.9,2.4664555702465,0
2019,8,21,1,0,0,0.433,299.14,1005.4,0.907335395619503,0
2019,8,21,2,0,0,0.0027600000000001,298.82,1005.1,1.19245820488602,0
2019,8,21,3,0,0,0,300.56,1004.1,0.105313018701393,0
2019,8,21,4,0,0,0,300.01,1004.4,0.144456893570366,0
2019,8,21,5,0,0,0,299.63,1005.1,0.130695554645137,0
2019,8,21,6,1.94000005722045,4.6678,0,299.37,1005.5,0.151750051482693,11
2019,8,21,7,15.2799997329711,195.86,0,301.04,1006,1.48219629688513,85
2019,8,21,8,28.6199989318847,316.52,0,301.74,1006.3,1.30655621555293,161
2019,8,21,9,42.599998474121,636.66,0,303.38,1005.1,1.99880459835373,251
2019,8,21,10,31.9799995422363,809.44,0,303.51,1005.4,3.15039338813425,178
2019,8,21,11,54.9899978637695,872.65,0,303.48,1005.1,3.23175219347028,307
2019,8,21,12,60.2700004577636,913.64,0,303.48,1004.4,3.86204099538055,339
2019,8,21,13,70.1299972534179,829.14,0,303.42,1005,4.11371882972086,424
2019,8,21,14,65.6299972534179,649.24,0,301.86,1005.4,4.66293783038119,403
2019,8,21,15,55.6399993896484,190.13,0,302.4,1004.1,1.95727187863618,323
2019,8,21,16,39.4900016784668,101.6,0,300.82,1005.3,1.43103547898017,221
2019,8,21,17,23.4899997711181,152.16,0,301.35,1004.9,1.53355436568124,126
2019,8,21,18,6.38999986648559,84.766,0,301.86,1005.3,0.972070623463131,31
2019,8,21,19,0,0,0,301.29,1006.1,1.41414189317232,0
2019,8,21,20,0,0,0,300.42,1006.4,1.79000279186933,0
2019,8,21,21,0,0,0,299.58,1005.4,1.04715615530827,0
2019,8,21,22,0,0,0,299.39,1006.4,0.263343708867328,0
2019,8,21,23,0,0,0,298.97,1005.9,0.151019401733685,0
2019,8,22,0,0,0,0.38603,299.42,1005.5,1.17662650420599,0
2019,8,22,1,0,0,0.45859,298.46,1006,1.42027970558619,0
2019,8,22,2,0,0,0.000479999999999925,298.08,1006.5,0.280955341747136,0
2019,8,22,3,0,0,0,300.36,1006,0.482437226590154,0
2019,8,22,4,0,0,0,300.01,1004.8,0.173647853395889,0
2019,8,22,5,0,0,0,299.74,1006,0.155019799058056,0
2019,8,22,6,5.07999992370605,4.3139,0,299.59,1007,0.419689136385492,34
2019,8,22,7,29.2700004577636,193.99,0,300.82,1008,0.913124100273342,219
2019,8,22,8,62.1100006103515,423.55,0,301.85,1008.5,0.991424677623066,435
2019,8,22,9,92.8300018310546,629.67,0,303.17,1007.1,1.77156973966593,663
2019,8,22,10,110.930000305175,810.04,0,303.59,1005.5,2.89747359780896,835
2019,8,22,11,122.269996643066,929.12,0,303.64,1006.1,3.15488772858877,909
2019,8,22,12,128.809997558593,981.79,0,303.35,1004.9,3.70295067479976,917
2019,8,22,13,121.980003356933,964.44,0,303.19,1005.8,3.77630599528163,839
2019,8,22,14,113.360000610351,878.23,0,303.01,1006.4,3.72902200851644,731
2019,8,22,15,97.9499969482422,742.05,0,303.93,1004.6,4.20316663719154,576
2019,8,22,16,75.0800018310546,517.48,0,303.95,1005.2,3.61691105779504,392
2019,8,22,17,8.25,52.221,0.017137,302.66,1005.6,1.9831043870659,40
2019,8,22,18,5.25999975204467,14.087,0.010623,301.49,1006,1.7969330392644,19
2019,8,22,19,0,0,0,300.84,1005.8,0.189325431994753,0
2019,8,22,20,0,0,0,300.4,1007.2,0.485514017022166,0
2019,8,22,21,0,0,0,301.54,1006.3,1.59744083145511,0
2019,8,22,22,0,0,0,301.34,1006.9,1.68366236939002,0
2019,8,22,23,0,0,0,300.87,1006.7,0.759539041524529,0
2019,8,23,0,0,0,0,300.53,1007.4,0.462258584885127,0
2019,8,23,1,0,0,0,300.19,1006.8,0.18030270158819,0
2019,8,23,2,0,0,0,299.99,1007.1,0.807051181586397,0
